	LYL1	LYL2	LYL3	LYL4	LYL5	LYL6
ASV1275	7.86E-05	0	0	0.000275244	0	0
ASV824	0.000235923	0	0	0	0	0
ASV5576	0	0	0	0	0.000904372	0
ASV628	0.000353885	0	0	0	0	0
ASV3266	0	0	0	0	0	0.000589808
ASV923	0.000196603	0	0	0	0	0
ASV1035	0.000117962	0	0	0	0.000275244	0
ASV2396	0	0.00074709	0	0	0	0
ASV1055	3.93E-05	0	0	0	0	0.000393205
ASV6959	0	0	0	0.000589808	0	0
ASV1229	7.86E-05	0	0	0	0.000432526	0
ASV1791	3.93E-05	0	0	0	0	0
ASV1904	3.93E-05	0	0.000275244	0	0.000235923	0.000196603
ASV2582	0	0.000235923	0	0	0.000117962	0
ASV4836	0	0	0	0	0	0
ASV2998	0	0	0	0	0.000668449	0
ASV4557	0	0	0.000117962	0	0	0
ASV677	0.000393205	0	0	0	0	7.86E-05
ASV6379	0	0	0	0	0	0
ASV1216	7.86E-05	0	0	0	0	0
ASV6380	0	0	0	0	0	0
ASV8759	0	0	0	0	0	0
ASV1953	3.93E-05	0	0.000117962	0	0	0
ASV1251	0	0	0	0.000117962	0.000117962	0.000157282
ASV4094	0	0	0.000786411	0	0	0
ASV1218	0.000196603	0	0	0	0	0.000157282
ASV4978	0	0	0	0	0	0
ASV1061	0.000157282	7.86E-05	0	7.86E-05	0	0.000235923
ASV9268	0	0	0	0	0	0
ASV4285	0	0	0.000157282	0	0	0
ASV9269	0	0	0	0	0	0
ASV2494	0	0.000393205	0	0	0.000196603	0
ASV1444	0.000117962	0	0	0	0	0
ASV1219	0.000157282	0	0	0	0	0.000235923
ASV4857	0	0	0	0	0	0
ASV8760	0	0	0	0	0	0
ASV1246	0.000157282	0	0	0	3.93E-05	0
ASV2463	0	0.000432526	0	0	0	0
ASV897	0.000196603	0	0	0.000157282	0	7.86E-05
ASV4871	0	0	0	0	0.000196603	0
ASV6426	0	0	0	0	0	0
ASV6381	0	0	0	0	0	0
ASV7000	0	0	0	0.000432526	0	0
ASV5248	0	0	0	0.000157282	0	0
ASV2497	0	0.000393205	0	0	0	0
ASV4115	0	0	0.000589808	0	0	0
ASV3238	0	0	0	0	0	0.000943693
ASV1409	7.86E-05	0	0	0	7.86E-05	0
ASV4905	0	0	0	0.000235923	0.000117962	0
ASV674	0.000196603	0	0	0	0	0
ASV4034	0	0	0	0.000235923	0.000157282	7.86E-05
ASV4839	0	0	0	0	0	0
ASV753	0.000275244	0	0	0.000196603	0	0
ASV918	0.000117962	0.000117962	0	0	0.000235923	0
ASV3366	0	0	0	0	0.000157282	0.000235923
ASV4960	0	0	0	0	0.000196603	0
ASV1523	7.86E-05	0.000157282	0	0	0.000275244	0
ASV672	0.000275244	0	0	0	0	0
ASV1345	7.86E-05	0	0	0.000157282	0	0
ASV3239	0	0	0	0	0	0.000825731
ASV5581	0	0	0	0	0.000865052	0
ASV3408	0	0	0	0	0.000393205	0.000157282
ASV1734	3.93E-05	0	0.000117962	0	0.000157282	0.000117962
ASV681	0.000314564	0	0	0	0	0
ASV1392	0.000117962	0.000235923	7.86E-05	0	0.000157282	0
ASV8762	0	0	0	0	0	0
ASV8776	0	0	0	0	0	0
ASV1149	3.93E-05	0.000275244	0	0	0	0
ASV1469	7.86E-05	0	0.000117962	0	0	0
ASV7520	0	0	0	0	0	0
ASV4096	0	0	0.000629129	0	0	0
ASV2423	0	0.000471846	0	0	0.000196603	0
ASV683	0.000511167	0	0	0	0	0
ASV7614	0	0	0	0	0	0
ASV3451	0	0	0.000235923	0	0	0.000196603
ASV4271	0	0	0.000196603	0.000275244	0	0
ASV3240	0	0	0	0	0	0.000825731
ASV1461	3.93E-05	0	0	0	0.000235923	0.000275244
ASV4193	0	0	0.000314564	0.000235923	0	0
ASV1227	0.000117962	0.000117962	0.000235923	0	0	0
ASV946	0.000157282	7.86E-05	7.86E-05	0	0	0
ASV901	0.000157282	0.000117962	0	0	0	0
ASV2859	0	7.86E-05	0	0.000196603	0.000157282	0
ASV2400	0	0.00074709	0	0	0	0
ASV6961	0	0	0	0.000825731	0	0
ASV1788	3.93E-05	0	0	0	0	0
ASV3414	0	0	0	0	0.000314564	0.000196603
ASV4097	0	0	0.000786411	0	0	0
ASV5655	0	0	0	0	0.000196603	0
ASV4395	0	0	0.000157282	0.000235923	3.93E-05	0
ASV4841	0	0	0	0	0	0
ASV692	0.000235923	0	0	0	0	0
ASV7526	0	0	0	0	0	0
ASV1417	7.86E-05	0	0	0.000196603	0	0
ASV922	0.000157282	0	0	0	0.000196603	0
ASV2779	0	0.000117962	0	0	0	0
ASV1316	3.93E-05	0	0	0.000550488	0	0
ASV6384	0	0	0	0	0	0
ASV4844	0	0	0	0	0	0
ASV996	0.000117962	0	0	0	0	0
ASV6962	0	0	0	0.00074709	0	0
ASV706	0.000275244	0	0	0	0	0
ASV699	0.000353885	0	0	0	0	0
ASV4843	0	0	0	0	0	0
ASV1969	3.93E-05	7.86E-05	7.86E-05	0	0	0
ASV2407	0	0.000786411	0	0	0	0
ASV3367	0	0	0	0	0	0.000314564
ASV6389	0	0	0	7.86E-05	0	0
ASV2405	0	0.000825731	0	0	0	0
ASV6409	0	0	0	0.000275244	0	0
ASV2462	0	0.000393205	0.000196603	0	3.93E-05	0
ASV1408	7.86E-05	0	0.000235923	0	0	0
ASV8763	0	0	0	0	0	0
ASV3241	0	0	0	0	0	0.000668449
ASV2402	0	0.000589808	0	0	0	0
ASV1171	0.000117962	0	0.000275244	0.000196603	0	0
ASV3243	0	0	0	0	0	0.000865052
ASV5617	0	0	0	0.000314564	0.000393205	0
ASV8772	0	0	0	0	0	0
ASV2409	0	0.00070777	0	0	0	0
ASV1618	7.86E-05	0	0	0.000275244	0.000235923	0
ASV3465	0	0	0.000393205	0	0	0.000196603
ASV1008	0.000117962	0	0.000235923	0	0	0
ASV1209	0.000117962	0	0	0	0	0
ASV2403	0	0.00074709	0	0	0	0
ASV1041	0.000157282	0	0	0	0	0
ASV1020	0.000157282	0	0	0	0	0
ASV4845	0	0	0	0	0	0
ASV3318	0	0	0	0	0	0.000314564
ASV3245	0	0	0	0	0	0.000786411
ASV3429	0	0	0	0	0	0.000235923
ASV952	0.000196603	0.000275244	0	0	0	0
ASV2414	0	0.00070777	0	0	0	0
ASV1101	0.000157282	0	0	0	0.000235923	0
ASV4099	0	0	0.000589808	0	0	0
ASV1493	7.86E-05	0	0	0	0	0.000589808
ASV5582	0	0	0	0	0.00074709	0
ASV6964	0	0	0	0.000668449	0	0
ASV3244	0	0	0	0	0	0.000629129
ASV727	0.000353885	0	0	0	0	0
ASV1033	7.86E-05	0	0	0	0.000157282	0
ASV712	0.000275244	0	0	0	0	0
ASV9271	0	0	0	0	0	0
ASV2852	0	0.000117962	3.93E-05	0.000235923	0.000117962	0.000117962
ASV4932	0	0	0	0	0	0
ASV5673	0	0	0	0.000235923	0.000275244	0
ASV5815	0	0	0	0	0.000196603	0
ASV1079	0.000117962	0	0	0	0.000196603	0.000235923
ASV2416	0	0.000589808	0	0	0	0
ASV6397	0	0	0	0	0	0
ASV4335	0	0	0.000196603	0	0	0
ASV2415	0	0.000668449	0	0	0	0
ASV1213	0.000196603	0	0	0	0	0.000511167
ASV726	0.000353885	0	0	0	0	0
ASV1015	0.000196603	0.000235923	0	0	0	0
ASV5583	0	0	0	0	0.000668449	0
ASV5586	0	0	0	0	0.000629129	0
ASV4846	0	0	0	0	0	0
ASV3427	0	0	0	0	0	0.000117962
ASV5587	0	0	0	0	0.00074709	0
ASV7523	0	0	0	0	0	0
ASV4847	0	0	0	0	0	0
ASV6965	0	0	0	0.000668449	0	0
ASV1081	0	0	0	0	0	0
ASV1358	0	7.86E-05	0	0	7.86E-05	0.000117962
ASV788	0.000275244	0	0	0	0	0
ASV750	0.000314564	0	0	0	0	0
ASV4443	0	0	3.93E-05	0	0	0
ASV3248	0	0	0	0	0	0.000629129
ASV1117	7.86E-05	0	7.86E-05	0.000117962	0.000117962	0
ASV3579	0	0	0	0	0	7.86E-05
ASV8075	0	0	0	0	0	0
ASV735	0.000353885	0	0	0	0	0
ASV7522	0	0	0	0	0	0
ASV1430	3.93E-05	0	0	0	0	0.000117962
ASV5015	0	0	0	0	0	0
ASV2488	0	0.000314564	0	0	0.000275244	0
ASV5588	0	0	0	0	0.000629129	0
ASV7584	0	0	0	0	0	0
ASV4939	0	0	0	0	0	0
ASV4210	0	0	0.000275244	0.000196603	0.000196603	0
ASV977	7.86E-05	0	0.000117962	0	0	0.000157282
ASV1730	7.86E-05	0.000157282	0	0	0.000117962	0
ASV748	0.000353885	0	0	0	0	0
ASV881	0.000275244	0	0	0	0	0.000157282
ASV1490	7.86E-05	0	0	0.000235923	0	0
ASV1154	0.000117962	0	0.000157282	0	0.000235923	0
ASV1475	0.000117962	0	0	0.000157282	0	0.000117962
ASV4988	0	0	0	0	0.000196603	0
ASV6427	0	0	0	0	0	0
ASV4200	0	0	0.000235923	0	0	0
ASV2517	0	0.000314564	0	0	0	0
ASV853	0.000393205	0	0	0	0	0.000117962
ASV6967	0	0	0	0.000471846	0	0
ASV4308	0	0	0.000157282	0	0	0
ASV4182	0	0	0.000314564	0	0	0
ASV4969	0	0	0	0	0.000432526	0
ASV5593	0	0	0	0	0.000550488	0
ASV3626	0	0	0	0.000117962	0	0.000157282
ASV5591	0	0	0	0	0.000668449	0
ASV9274	0	0	0	0	0	0
ASV4185	0	0	0.000353885	0	0	0
ASV6966	0	0	0	0.000589808	0	0
ASV2671	0	0.000196603	0	0	0.000314564	0
ASV4851	0	0	0	0	0	0
ASV6388	0	0	0	0	0	0
ASV1048	7.86E-05	0.000275244	0	0	0	0
ASV1476	3.93E-05	0	0	0	0	3.93E-05
ASV1211	3.93E-05	0	0.000196603	0	0	0
ASV1892	0	0	0	0.000275244	0	0
ASV5589	0	0	0	0	0.00070777	0
ASV7524	0	0	0	0	0	0
ASV3252	0	0	0	0	0	0.00070777
ASV2478	0	0.000393205	0.000157282	0	0	0
ASV3763	0	0	0	0.000353885	0	0.000117962
ASV9272	0	0	0	0	0	0
ASV3381	0	0	0.000196603	0	0.000157282	0.000235923
ASV4852	0	0	0	0	0	0
ASV849	0.000157282	0	0	0	0.000117962	0
ASV6386	0	0	0	0	0	0
ASV2531	0	0.000314564	0	0	0	0
ASV2736	0	0.000157282	0.000471846	0	0	0
ASV1308	0.000157282	0	0	0	0.000235923	0
ASV765	0.000196603	0	0	0	0	0
ASV5603	0	0	0	0	0.000511167	0
ASV768	0.000275244	0	0	0	0	0
ASV8077	0	0	0	0	0	0
ASV9273	0	0	0	0	0	0
ASV4848	0	0	0	0	0	0
ASV3251	0	0	0	0	0	0.000668449
ASV8076	0	0	0	0	0	0
ASV759	0.000353885	0	0	0	0	0
ASV1119	0.000196603	0.000157282	0	0	0	0
ASV8766	0	0	0	0	0	0
ASV3254	0	0	0	0	0	0.000629129
ASV4934	0	0	0	0	0	0
ASV7586	0	0	0	0	0	0
ASV4111	0	0	0.000511167	0	0	0
ASV871	7.86E-05	0	0	0	0	0
ASV797	0.000275244	0	0	0	0	0
ASV4148	0	0	0.000353885	0	0	0
ASV4209	0	0	0.000275244	0	0	0
ASV3306	0	0	0	0	0	0.000353885
ASV3535	0	0	0	0	0	0.000157282
ASV4854	0	0	0	0	0	0
ASV3524	0	0	0	0	0	0.000157282
ASV2920	0	3.93E-05	0	0.000393205	0	0.000117962
ASV4110	0	0	0.000550488	0	0	0
ASV5377	0	0	0	0	0	0
ASV7687	0	0	0	0	0	0
ASV872	0.000117962	7.86E-05	0	0	0	0
ASV1435	3.93E-05	0	0.000117962	0	0.000235923	0
ASV9277	0	0	0	0	0	0
ASV5688	0	0	0	0	0.000235923	0
ASV800	0.000275244	0	0	0	0	0
ASV3315	0	0	0	0	0	0.000275244
ASV6971	0	0	0	0.000550488	0	0
ASV949	0.000157282	0	0	0	0	0.000117962
ASV804	0.000117962	0	0	0	0	0
ASV7525	0	0	0	0	0	0
ASV1172	7.86E-05	0	0	0	0	0.000196603
ASV3281	0	0	0	0	0	0.000471846
ASV795	0.000157282	0	0	0	0	0
ASV4405	0	0	0.000157282	0	0	0
ASV4186	0	0	0.000275244	0	0	0
ASV794	0.000393205	0	0	0	0	0
ASV4855	0	0	0	0	0	0
ASV9275	0	0	0	0	0	0
ASV2425	0	0.000550488	0	0	0	0
ASV789	0.000196603	0	0	0	0	0
ASV776	0.000275244	0	0	0	0	0
ASV1106	0.000196603	0	0.000157282	0	0	0
ASV9276	0	0	0	0	0	0
ASV6974	0	0	0	0.000550488	0	0
ASV4903	0	0	0	0	0	0
ASV782	0.000117962	0	0	0	0	0
ASV4342	0	0	0.000157282	0	0	0
ASV8078	0	0	0	0	0	0
ASV4251	0	0	0.000196603	0	0	0
ASV4180	0	0	0.000353885	0	0	0
ASV892	0.000117962	0	0	0	0	0
ASV6970	0	0	0	0.000471846	0	0
ASV793	7.86E-05	0	0	0	0	0
ASV2960	0	7.86E-05	0.000117962	0	0	0
ASV1073	0.000157282	0	7.86E-05	0.000117962	0	3.93E-05
ASV796	0.000196603	0	0	0	0	0
ASV5597	0	0	0	0	0.000629129	0
ASV3301	0	0	0	0	0	0.000432526
ASV3253	0	0	0	0	0	0.000629129
ASV880	0.000157282	0	0	0	0	7.86E-05
ASV4274	0	0	0.000235923	0	0.000157282	0
ASV9283	0	0	0	0	0	0
ASV5599	0	0	0	0	0.000511167	0
ASV6391	0	0	0	0	0	0
ASV836	0.000157282	0	0	0	0	0
ASV7652	0	0	0	0	0	0
ASV6392	0	0	0	0	0	0
ASV4276	0	0	0.000117962	0.000393205	0	0
ASV6979	0	0	0	0.000471846	0	0
ASV8079	0	0	0	0	0	0
ASV814	0.000157282	0	0	0	0	0
ASV8080	0	0	0	0	0	0
ASV4924	0	0	0	0	0	0
ASV5657	0	0	0	0	0.000275244	0
ASV4165	0	0	0.000275244	0	0	0
ASV3363	0	0	0	0	0	0.000235923
ASV4116	0	0	0.000629129	0	0	0
ASV3260	0	0	0	0	0	0.000589808
ASV6390	0	0	0	0	0	0
ASV7527	0	0	0	0	0	0
ASV951	0.000157282	0	0	0	0	0
ASV4117	0	0	0.000471846	0	0	0
ASV6357	0	0	0	0.000117962	3.93E-05	0
ASV829	0.000235923	0	0	0	0	0
ASV7528	0	0	0	0	0	0
ASV3259	0	0	0	0	0	0.000550488
ASV7671	0	0	0	0	0	0
ASV2064	3.93E-05	0	0	0.000511167	0	0
ASV4376	0	0	0.000117962	0.000275244	0	0
ASV3507	0	0	0	0.000353885	0	0.000196603
ASV9281	0	0	0	0	0	0
ASV4428	0	0	0.000157282	0	0	0
ASV835	0.000196603	0	0	0	0	0
ASV4916	0	0	0	0	0	0
ASV6973	0	0	0	0.000511167	0	0
ASV4856	0	0	0	0	0	0
ASV2068	3.93E-05	0	0	0	0	0
ASV1024	7.86E-05	0	0.000196603	0	0	0
ASV822	0.000196603	0	0	0	0	0
ASV9282	0	0	0	0	0	0
ASV818	0.000196603	0	0	0	0	0
ASV5723	0	0	0	0	0.000196603	0
ASV4230	0	0	0.000196603	0	0	0
ASV2032	3.93E-05	0	0	0	0	0.000196603
ASV830	0.000314564	0	0	0	0	0
ASV2853	0	0.000117962	0	0	0	0
ASV4902	0	0	0	0	0	0
ASV4121	0	0	0.000511167	0	0	0
ASV3286	0	0	0	0	0	0.000432526
ASV848	0.000157282	0	0	0	0	0
ASV6975	0	0	0	0.000511167	0	0
ASV5071	0	0	0	0	0	0
ASV854	0.000196603	0	0	0	0	0
ASV2873	0	0.000117962	0	0	0	0
ASV942	0.000275244	0	0	0.000117962	0	0
ASV7711	0	0	0	0	0	0
ASV4861	0	0	0	0	0	0
ASV862	0.000275244	0	0	0	0	0
ASV7014	0	0	0	0.000353885	0	0
ASV5644	0	0	0	0	0.000275244	0
ASV2534	0	0.000275244	0	0	0	0
ASV5606	0	0	0	0	0.000511167	0
ASV3670	0	0	0	0	0	7.86E-05
ASV843	0.000157282	0	0	0	0	0
ASV1357	3.93E-05	0	0	0.000196603	0	0
ASV6419	0	0	0	0	0	0
ASV2520	0	0.000353885	0	0	0	0
ASV5604	0	0	0	0	0.000550488	0
ASV3526	0	0	0	0.000393205	0	0.000196603
ASV5053	0	0	0	0	0	0
ASV5796	0	0	0	0	7.86E-05	0
ASV3268	0	0	0	0	0	0.000511167
ASV863	0.000314564	0	0	0	0	0
ASV6396	0	0	0	0	0	0
ASV2439	0	0.000511167	0	0	0	0
ASV4119	0	0	0.000550488	0	0	0
ASV1304	0.000157282	0	0	0	0	0
ASV864	0.000117962	0	0	0	0	0
ASV2438	0	0.000511167	0	0	0	0
ASV1321	0.000117962	0	7.86E-05	7.86E-05	0	0
ASV7017	0	0	0	0.000314564	0	0
ASV1603	0	0	0	0.000235923	0.000157282	0
ASV8770	0	0	0	0	0	0
ASV8768	0	0	0	0	0	0
ASV4120	0	0	0.000589808	0	0	0
ASV6978	0	0	0	0.000511167	0	0
ASV9285	0	0	0	0	0	0
ASV4565	0	0	0.000117962	0	0	0
ASV8771	0	0	0	0	0	0
ASV4162	0	0	0.000393205	0	0	0
ASV2940	0	0.000117962	0	0.000275244	0	0
ASV8083	0	0	0	0	0	0
ASV850	0.000196603	0	0	0	0	0
ASV4371	0	0	0.000117962	0	0	0
ASV4862	0	0	0	0	0	0
ASV3265	0	0	0	0	0	0.000550488
ASV6976	0	0	0	0.000589808	0	0
ASV2546	0	0.000235923	0.000235923	0	0	0
ASV1013	3.93E-05	0	0.000117962	0	0	0
ASV3917	0	0	0	0.000157282	0.000157282	7.86E-05
ASV4946	0	0	0	0	0	0
ASV9287	0	0	0	0	0	0
ASV8087	0	0	0	0	0	0
ASV6980	0	0	0	0.000471846	0	0
ASV884	0.000275244	0	0	0	0	0
ASV3416	0	0	0	0	0.000196603	0.000196603
ASV894	0.000157282	0	0	0	0	0
ASV5153	0	0	0	0	0	0
ASV6510	0	0	0	0.000275244	0	0
ASV3277	0	0	0	0	0	0.000550488
ASV6400	0	0	0	0	0	0
ASV1267	0.000157282	0	0	0	0.000117962	0
ASV1153	0.000117962	0	0	0	0	0
ASV1122	0.000117962	0	0	0	0	0
ASV4953	0	0	0	0	0	0
ASV8085	0	0	0	0	0	0
ASV5611	0	0	0	0	0.000550488	0
ASV8774	0	0	0	0	0	0
ASV5684	0	0	0	0	0.000275244	0
ASV5641	0	0	0	0.000196603	0.000314564	0
ASV1120	0.000117962	0	0	0	0	0.000235923
ASV2821	0	0.000117962	0	0.000117962	0	0.000275244
ASV8086	0	0	0	0	0	0
ASV3275	0	0	0	0	0	0.000471846
ASV868	0.000196603	0	0	0	0	0
ASV877	7.86E-05	0	0	0	0	0
ASV3488	0	0	0.000235923	7.86E-05	0	0.000196603
ASV4128	0	0	0.000511167	0	0	0
ASV6981	0	0	0	0.000511167	0	0
ASV1174	7.86E-05	0.000117962	7.86E-05	0	0	0
ASV2772	0	0.000117962	0	0	0	0
ASV6982	0	0	0	0.000550488	0	0
ASV4145	0	0	0.000314564	0	0	0
ASV5608	0	0	0	0	0.000471846	0
ASV5701	0	0	0	0	0.000196603	0
ASV2036	3.93E-05	7.86E-05	0	0	0	0
ASV4188	0	0	0.000353885	0	0	0
ASV2446	0	0.000471846	0	0	0	0
ASV876	0.000235923	0	0	0	0	0
ASV4929	0	0	0	0	0	0
ASV3385	0	0	0	0	0	0.000275244
ASV4125	0	0	0.000432526	0	0	0
ASV5607	0	0	0	0	0.000432526	0
ASV4863	0	0	0	0	0	0
ASV5708	0	0	0	0	0.000275244	0
ASV2449	0	0.000432526	0	0	0	0
ASV3334	0	0	0	0	0	0.000353885
ASV1026	0.000117962	0	0	0	0	0
ASV4124	0	0	0.000511167	0	0	0
ASV3276	0	0	0	0	0	0.000550488
ASV895	0.000157282	0	0	0	0	0
ASV2443	0	0.000471846	0	0	0	0
ASV5609	0	0	0	0	0.000393205	0
ASV1238	7.86E-05	0	0	0	0.000157282	0
ASV3271	0	0	0	0	0	0.000550488
ASV2450	0	0.000511167	0	0	0	0
ASV8775	0	0	0	0	0	0
ASV887	0.000196603	0	0	0	0	0
ASV2458	0	0.000432526	0	0	0	0
ASV8778	0	0	0	0	0	0
ASV5650	0	0	0	0	0.000314564	0
ASV6405	0	0	0	0	0	0
ASV929	0.000275244	0	0	0	0	0
ASV896	0.000196603	0	0	0	0	0
ASV904	0.000117962	0	0	0	0	0
ASV6402	0	0	0	0	0	0
ASV1196	0.000117962	0	0	0	0	0
ASV4874	0	0	0	0	0	0
ASV4136	0	0	0.000511167	0	0	0
ASV4135	0	0	0.000550488	0	0	0
ASV7533	0	0	0	0	0	0
ASV8822	0	0	0	0	0	0
ASV3278	0	0	0	0	0	0.000511167
ASV6564	0	0	0	0	0	0
ASV6438	0	0	0	0.000117962	0	0
ASV907	0.000196603	0	0	0	0	0
ASV4181	0	0	0.000393205	0	0.000117962	0
ASV4873	0	0	0	0	0	0
ASV1099	0.000157282	0	0	0	0	0.000117962
ASV6406	0	0	0	0	0	0
ASV4875	0	0	0	0	0	0
ASV6593	0	0	0	0	0	0
ASV1331	0.000117962	0	0	0	0.000235923	0
ASV920	0.000196603	0	0	0	0	0
ASV1591	3.93E-05	0	0.000314564	0	0	0
ASV927	0.000117962	0	0	0	0	0
ASV2460	0	0.000353885	0	0	0	0
ASV4870	0	0	0	0	0	0
ASV5615	0	0	0	0	0.000353885	0
ASV9290	0	0	0	0	0	0
ASV8088	0	0	0	0	0	0
ASV5612	0	0	0	0	0.000432526	0
ASV6491	0	0	0	0	0	0
ASV9289	0	0	0	0	0	0
ASV2455	0	0.000511167	0	0	0	0
ASV4872	0	0	0	0	0	0
ASV4431	0	0	0.000157282	0.000353885	0	0
ASV4129	0	0	0.000432526	0	0	0
ASV2461	0	0.000314564	0	0	0	0
ASV1095	0.000117962	0	0	0	0	0
ASV5613	0	0	0	0	0.000471846	0
ASV2456	0	0.000471846	0	0	0	0
ASV916	0.000235923	0	0	0	0	0
ASV3493	0	0	0.000314564	0	0	0.000196603
ASV6558	0	0	0	0.000275244	0	0
ASV6985	0	0	0	0.000471846	0	0
ASV905	0.000157282	0	0	0	0	0
ASV6984	0	0	0	0.000550488	0	0
ASV3319	0	0	0	0	0	0.000353885
ASV4134	0	0	0.000471846	0	0	0
ASV6420	0	0	0	3.93E-05	0	0
ASV2507	0	0.000314564	0.000117962	0	0	0
ASV4423	0	0	0.000157282	0.000196603	0	0
ASV6983	0	0	0	0.000511167	0	0
ASV4867	0	0	0	0	0	0
ASV2939	0	0.000117962	0	0	0	0
ASV7253	0	0	0	7.86E-05	0	0
ASV6403	0	0	0	0	0	0
ASV5037	0	0	0	0.000353885	0	0
ASV7534	0	0	0	0	0	0
ASV6401	0	0	0	0	0	0
ASV5616	0	0	0	0	0.000471846	0
ASV950	0.000157282	0	0	0	0	0
ASV1720	7.86E-05	0	3.93E-05	0.000275244	0	0
ASV4142	0	0	0.000314564	0	0	0
ASV5061	0	0	0	0	0.000314564	0
ASV4143	0	0	0.000235923	0	0	0
ASV4438	0	0	0.000117962	0	0	0
ASV4291	0	0	0.000235923	0	0	0
ASV2473	0	0.000393205	0	0	0	0
ASV1635	0.000117962	0	0	0	0	0
ASV6417	0	0	0	0	0	0
ASV947	7.86E-05	0	0	0	0	0
ASV1420	3.93E-05	0	0	0	0.000117962	0
ASV8780	0	0	0	0	0	0
ASV6415	0	0	0	0	0	0
ASV4877	0	0	0	0	0	0
ASV7536	0	0	0	0	0	0
ASV5623	0	0	0	0	0.000393205	0
ASV1571	7.86E-05	0.000117962	0	0	0	3.93E-05
ASV1717	0.000117962	0.000117962	0	0	0	0
ASV7053	0	0	0	0.000275244	0	0
ASV8781	0	0	0	0	0	0
ASV6411	0	0	0	0	0	0
ASV8782	0	0	0	0	0	0
ASV2468	0	0.000314564	0	0	0	0
ASV3284	0	0	0	0	0	0.000511167
ASV7538	0	0	0	0	0	0
ASV933	0.000117962	0	0	0	0	0
ASV2467	0	0.000511167	0	0	0	0
ASV3767	0	0	0	0	0.000353885	0.000117962
ASV3545	0	0	0	0	0	0.000117962
ASV4880	0	0	0	0	0	0
ASV1179	7.86E-05	0	0	0	0	0
ASV4876	0	0	0	0	0	0
ASV9292	0	0	0	0	0	0
ASV5619	0	0	0	0	0.000511167	0
ASV957	7.86E-05	0	0	0	0	0
ASV5622	0	0	0	0	0.000432526	0
ASV2471	0	0.000393205	0	0	0	0
ASV2469	0	0.000432526	0	0	0	0
ASV9291	0	0	0	0	0	0
ASV954	0.000196603	0	0	0	0	0
ASV6410	0	0	0	0	0	0
ASV6500	0	0	0	0	0	0
ASV6418	0	0	0	0	0	0
ASV8089	0	0	0	0	0	0
ASV2472	0	0.000471846	0	0	0	0
ASV4879	0	0	0	0	0	0
ASV4881	0	0	0	0	0	0
ASV4187	0	0	0.000196603	0	0	0
ASV6986	0	0	0	0.000511167	0	0
ASV3369	0	0	0	0	0	0.000275244
ASV944	0.000117962	0	0	0	0	0
ASV4492	0	0	0.000117962	0	0	0
ASV5621	0	0	0	0	0.000393205	0
ASV959	0.000117962	0	0	0	0	0
ASV6413	0	0	0	0	0	0
ASV958	0.000196603	0	0	0	0	0
ASV1136	0.000157282	0	0	0	0	0
ASV8910	0	0	0	0	0	0
ASV1280	0.000117962	0	0	0	0	0
ASV7535	0	0	0	0	0	0
ASV8779	0	0	0	0	0	0
ASV2792	0	7.86E-05	0	0	0	0
ASV962	0.000235923	0	0	0	0	0
ASV938	7.86E-05	0	0	0	0	0
ASV2527	0	0.000353885	0	0	0	0
ASV2809	0	0.000117962	0.000157282	0	0	0
ASV5018	0	0	0	0	0.000196603	0
ASV5629	0	0	0	0	0.000393205	0
ASV3296	0	0	0	0	0	0.000432526
ASV4151	0	0	0.000393205	0	0	0
ASV7548	0	0	0	0	0	0
ASV1071	0.000235923	0	0	0	0	0
ASV4890	0	0	0	0	0	0
ASV6993	0	0	0	0.000393205	0	0
ASV5884	0	0	0	0.000157282	0.000157282	0
ASV7547	0	0	0	0	0	0
ASV2565	0	0.000235923	0	0	0	0
ASV9295	0	0	0	0	0	0
ASV3453	0	0	0	0.000117962	0	0.000196603
ASV980	7.86E-05	0	0	0	0	0
ASV8786	0	0	0	0	0	0
ASV8093	0	0	0	0	0	0
ASV2492	0	0.000432526	0	0	0	0
ASV8095	0	0	0	0	0	0
ASV8789	0	0	0	0	0	0
ASV1365	0.000117962	0	0	0	0	0
ASV4146	0	0	0.000353885	0	0	0
ASV8094	0	0	0	0	0	0
ASV3292	0	0	0	0	0	0.000393205
ASV7545	0	0	0	0	0	0
ASV4149	0	0	0.000432526	0	0	0
ASV4473	0	0	0.000117962	0.000353885	0	0
ASV5778	0	0	0	0	0.000196603	0
ASV3290	0	0	0	0	0	0.000393205
ASV3587	0	0	0	0	0	0.000157282
ASV4884	0	0	0	0	0	0
ASV6425	0	0	0	0	0	0
ASV4063	0	0	0.000117962	0	0	3.93E-05
ASV3299	0	0	0	0	0	0.000314564
ASV2493	0	0.000432526	0	0	0	0
ASV989	0.000117962	0	0	0	0	0
ASV4152	0	0	0.000353885	0	0	0
ASV4886	0	0	0	0	0	0
ASV5624	0	0	0	0	0.000432526	0
ASV3291	0	0	0	0	0	0.000471846
ASV6421	0	0	0	0	0	0
ASV4888	0	0	0	0	0	0
ASV8784	0	0	0	0	0	0
ASV6429	0	0	0	0	0	0
ASV5626	0	0	0	0	0.000432526	0
ASV8787	0	0	0	0	0	0
ASV3288	0	0	0	0	0	0.000432526
ASV6430	0	0	0	0	0	0
ASV2790	0	7.86E-05	0	0	0.000275244	0
ASV4887	0	0	0	0	0	0
ASV6994	0	0	0	0.000393205	0	0
ASV7544	0	0	0	0	0	0
ASV983	0.000117962	0	0	0	0	0
