label	phylum	class	order	family	genus	abundance	Type
ASV890	p__Cercozoa	c__unclassified_p__Cercozoa	o__unclassified_p__Cercozoa	f__unclassified_p__Cercozoa	g__unclassified_p__Cercozoa	0.000429738	Pro
ASV964	p__Conosa	c__Variosea	o__Variosea_X	f__Variosea_XX	g__Variosea_XXX	0.000190995	Pro
ASV142	p__Lobosa	c__Tubulinea	o__Nolandida	f__Nolandellidae	g__Nolandellidae_X	0.003008165	Pro
ASV271	p__unclassified_k__Opisthokonta	c__unclassified_k__Opisthokonta	o__unclassified_k__Opisthokonta	f__unclassified_k__Opisthokonta	g__unclassified_k__Opisthokonta	0.000286492	Pro
ASV1008	p__Cercozoa	c__Filosa-Imbricatea	o__Filosa-Imbricatea_X	f__Nudifilidae	g__Nudifila	0.000286492	Pro
ASV868	p__Conosa	c__Variosea	o__Variosea_X	f__Variosea_XX	g__Variosea_XXX	0.000620732	Pro
ASV1895	p__Choanoflagellida	c__Choanoflagellida_X	o__Choanoflagellida_XX	f__Clade-2	g__Clade-2_X	0.000262618	Pro
ASV286	p__Cercozoa	c__Filosa-Sarcomonadea	o__Cercomonadida	f__Cercomonadidae	g__Eocercomonas	0.000190995	Pro
ASV3282	p__Lobosa	c__Tubulinea	o__Nolandida	f__Nolandellidae	g__Nolandellidae_X	0.00016712	Pro
ASV1201	p__Cercozoa	c__Filosa-Sarcomonadea	o__Glissomonadida	f__Sandonidae	g__Sandonidae_X	0.000214869	Pro
ASV3268	p__Cercozoa	c__unclassified_p__Cercozoa	o__unclassified_p__Cercozoa	f__unclassified_p__Cercozoa	g__unclassified_p__Cercozoa	0.000190995	Pro
ASV1710	p__Cercozoa	c__Filosa-Imbricatea	o__Thaumatomonadida	f__Thaumatomonadidae	g__Thaumatomonas	0.000238743	Pro
ASV866	p__Lobosa	c__Tubulinea	o__Leptomyxida	f__Flabellulidae	g__Flabellula	0.000620732	Pro
ASV1832	p__Cercozoa	c__Filosa-Sarcomonadea	o__Glissomonadida	f__Sandonidae	g__unclassified_f__Sandonidae	0.000501361	Pro
ASV296	p__Cercozoa	c__Filosa-Sarcomonadea	o__Filosa-Sarcomonadea_X	f__Filosa-Sarcomonadea_XX	g__Filosa-Sarcomonadea_XXX	0.00016712	Pro
ASV278	p__Cercozoa	c__Filosa-Sarcomonadea	o__Glissomonadida	f__Sandonidae	g__unclassified_f__Sandonidae	0.002148689	Pro
ASV369	p__Cercozoa	c__Filosa-Thecofilosea	o__Cryomonadida	f__Rhogostoma-lineage	g__Rhogostoma-lineage_X	0.000572984	Pro
ASV852	p__Cercozoa	c__Filosa-Thecofilosea	o__Cryomonadida	f__Rhogostoma-lineage	g__Rhogostoma-lineage_X	0.004989734	Pro
ASV1649	p__Cercozoa	c__Cercozoa_X	o__Cercozoa_XX	f__Cercozoa_XXX	g__Cercozoa_XXXX	0.000238743	Pro
ASV1909	p__Cercozoa	c__unclassified_p__Cercozoa	o__unclassified_p__Cercozoa	f__unclassified_p__Cercozoa	g__unclassified_p__Cercozoa	0.00016712	Pro
ASV2306	p__Conosa	c__Variosea	o__Variosea_X	f__Variosea_XX	g__Variosea_XXX	0.000334241	Pro
ASV981	p__Discoba	c__Jakobida	o__Jakobida_X	f__Jakobidae	g__Andalucia	0.000262618	Pro
ASV424	p__Lobosa	c__Tubulinea	o__Nolandida	f__Nolandellidae	g__Nolandellidae_X	0.000262618	Pro
ASV118	p__Dinophyta	c__Dinophyceae	o__Dinophyceae_X	f__Dinophyceae_XX	g__unclassified_f__Dinophyceae_XX	0.00143246	Pro
ASV1558	p__Cercozoa	c__unclassified_p__Cercozoa	o__unclassified_p__Cercozoa	f__unclassified_p__Cercozoa	g__unclassified_p__Cercozoa	0.000381989	Pro
ASV60	p__Dinophyta	c__Dinophyceae	o__Dinophyceae_X	f__Dinophyceae_XX	g__Brandtodinium	0.003032039	Pro
ASV3283	p__Discoba	c__Heterolobosea	o__Heterolobosea_X	f__Heterolobosea_XX	g__Heterolobosea_XXX	0.000190995	Pro
ASV841	p__Ciliophora	c__Spirotrichea	o__Hypotrichia	f__unclassified_o__Hypotrichia	g__unclassified_o__Hypotrichia	0.001265339	Pro
ASV2308	p__Cercozoa	c__Filosa-Sarcomonadea	o__Glissomonadida	f__unclassified_o__Glissomonadida	g__unclassified_o__Glissomonadida	0.000310366	Pro
ASV994	p__Cercozoa	c__Filosa-Imbricatea	o__Euglyphida	f__Euglyphida_X	g__Euglyphida_XX	0.000190995	Pro
ASV232	p__Cercozoa	c__Filosa-Imbricatea	o__Euglyphida	f__Euglyphida_X	g__Euglyphida_XX	0.001241465	Pro
ASV184	p__Cercozoa	c__Endomyxa	o__Vampyrellida	f__Penardia-lineage	g__Penardia-lineage_X	0.001814449	Pro
ASV1437	p__Cercozoa	c__Endomyxa	o__Vampyrellida	f__Leptophryidae	g__Leptophryidae_X	0.00016712	Pro
ASV2607	p__Ciliophora	c__Colpodea	o__Platyophryida	f__Platyophryida_X	g__Kuklikophrya	0.001145968	Pro
ASV39	p__Lobosa	c__Tubulinea	o__Leptomyxida	f__Flabellulidae	g__Flabellula	0.00143246	Pro
ASV3274	p__Cercozoa	c__Endomyxa	o__Vampyrellida	f__Leptophryidae	g__Leptophryidae_X	0.00016712	Pro
ASV86	p__Cercozoa	c__Endomyxa	o__Vampyrellida	f__Leptophryidae	g__Leptophryidae_X	0.00231581	Pro
ASV225	p__Cercozoa	c__Filosa-Sarcomonadea	o__Glissomonadida	f__Allapsidae	g__Teretomonas	0.000859476	Pro
ASV73	p__Cercozoa	c__Filosa-Sarcomonadea	o__Glissomonadida	f__Sandonidae	g__Sandonidae_X	0.006828057	Pro
ASV1907	p__Conosa	c__Variosea	o__Variosea_X	f__WIM1-lineage	g__WIM1-lineage_X	0.000214869	Pro
ASV1065	p__Cercozoa	c__Filosa-Sarcomonadea	o__Glissomonadida	f__Allapsidae	g__unclassified_f__Allapsidae	0.000453612	Pro
ASV899	p__Discoba	c__Heterolobosea	o__Heterolobosea_X	f__Gruberellidae	g__Stachyamoeba	0.000692355	Pro
ASV849	p__Conosa	c__Variosea	o__ATCC50593-Flamella-WIM80-lineage	f__Flamella-lineage	g__Flamella	0.001384711	Pro
ASV1081	p__Cercozoa	c__Endomyxa	o__Vampyrellida	f__Vampyrellida_X	g__Thalassomyxa	0.000214869	Pro
ASV4614	p__Conosa	c__Variosea	o__Variosea_X	f__Phalansteriidae	g__Phalansterium	0.000286492	Pro
ASV7	p__Cercozoa	c__Filosa-Sarcomonadea	o__Glissomonadida	f__Sandonidae	g__Neoheteromita	0.021845008	Pro
ASV873	p__Lobosa	c__Lobosa-G1	o__Lobosa-G1_X	f__Lobosa-G1_XX	g__Lobosa-G1_XXX	0.000501361	Pro
ASV1845	p__Cercozoa	c__Filosa-Sarcomonadea	o__unclassified_c__Filosa-Sarcomonadea	f__unclassified_c__Filosa-Sarcomonadea	g__unclassified_c__Filosa-Sarcomonadea	0.000310366	Pro
ASV392	p__Lobosa	c__Tubulinea	o__Nolandida	f__Nolandellidae	g__Nolandellidae_X	0.000190995	Pro
ASV340	p__Cercozoa	c__Cercozoa_X	o__Cercozoa_XX	f__Cercozoa_XXX	g__Cercozoa_XXXX	0.000334241	Pro
ASV10	p__Cercozoa	c__Filosa-Sarcomonadea	o__Glissomonadida	f__Sandonidae	g__unclassified_f__Sandonidae	0.026285632	Pro
ASV1012	p__Cercozoa	c__Filosa-Sarcomonadea	o__Cercomonadida	f__Cercomonadidae	g__Cercomonadidae_X	0.000453612	Pro
ASV959	p__Lobosa	c__Tubulinea	o__Nolandida	f__Nolandellidae	g__Nolandellidae_X	0.00016712	Pro
ASV1038	p__Cercozoa	c__Filosa-Sarcomonadea	o__Glissomonadida	f__Glissomonadida_X	g__Glissomonadida_XX	0.00016712	Pro
ASV56	p__unclassified_k__Opisthokonta	c__unclassified_k__Opisthokonta	o__unclassified_k__Opisthokonta	f__unclassified_k__Opisthokonta	g__unclassified_k__Opisthokonta	0.011984911	Pro
ASV23	p__Cercozoa	c__Filosa-Sarcomonadea	o__Glissomonadida	f__Proleptomonadidae	g__Proleptomonas	0.010385332	Pro
ASV231	p__Cercozoa	c__Filosa-Imbricatea	o__Euglyphida	f__Euglyphida_X	g__Euglyphida_XX	0.000262618	Pro
ASV2257	p__Conosa	c__Variosea	o__Variosea_X	f__AND16-lineage	g__AND16-lineage_X	0.001647328	Pro
ASV2269	p__Cercozoa	c__Filosa-Sarcomonadea	o__Glissomonadida	f__unclassified_o__Glissomonadida	g__unclassified_o__Glissomonadida	0.000668481	Pro
ASV1825	p__Conosa	c__Variosea	o__Variosea_X	f__Variosea_XX	g__Variosea_XXX	0.00105047	Pro
ASV1930	p__Conosa	c__Mycetozoa-Myxogastrea	o__Trichiales	f__Trichiaceae	g__Perichaena	0.000190995	Pro
ASV1891	p__Ciliophora	c__Heterotrichea	o__Heterotrichida	f__Blepharismidae	g__Blepharisma	0.000214869	Pro
ASV2321	p__Cercozoa	c__Endomyxa	o__Vampyrellida	f__Vampyrellida_X	g__unclassified_f__Vampyrellida_X	0.000214869	Pro
ASV864	p__Conosa	c__Variosea	o__Variosea_X	f__Variosea_XX	g__Variosea_XXX	0.000501361	Pro
ASV152	p__Cercozoa	c__Filosa-Sarcomonadea	o__Glissomonadida	f__Sandonidae	g__Neoheteromita	0.003103662	Pro
ASV966	p__Lobosa	c__Tubulinea	o__Nolandida	f__Nolandellidae	g__Nolandellidae_X	0.000214869	Pro
ASV2386	p__Cercozoa	c__Filosa-Sarcomonadea	o__unclassified_c__Filosa-Sarcomonadea	f__unclassified_c__Filosa-Sarcomonadea	g__unclassified_c__Filosa-Sarcomonadea	0.000286492	Pro
ASV1000	p__Lobosa	c__Lobosa-G1	o__Lobosa-G1_X	f__Lobosa-G1_XX	g__Lobosa-G1_XXX	0.000190995	Pro
ASV1530	p__Ciliophora	c__Colpodea	o__Bursariomorphida	f__Bryometopidae	g__Bryometopus	0.000190995	Pro
ASV2273	p__Cercozoa	c__Filosa-Sarcomonadea	o__Glissomonadida	f__Sandonidae	g__Neoheteromita	0.000596858	Pro
ASV921	p__Cercozoa	c__Filosa-Sarcomonadea	o__Glissomonadida	f__Sandonidae	g__unclassified_f__Sandonidae	0.000525235	Pro
ASV2304	p__Cercozoa	c__Filosa-Sarcomonadea	o__Cercomonadida	f__Cercomonadidae	g__Cercomonas	0.000310366	Pro
ASV2312	p__Cercozoa	c__Filosa-Sarcomonadea	o__Glissomonadida	f__Allapsidae	g__Viridiraptor	0.000214869	Pro
ASV298	p__Cercozoa	c__Filosa-Sarcomonadea	o__Cercomonadida	f__Cercomonadidae	g__Neocercomonas	0.001145968	Pro
ASV4605	p__Lobosa	c__Tubulinea	o__Echinamoebida	f__Vermamoebidae	g__Hartmannella	0.000238743	Pro
ASV1489	p__Cercozoa	c__Cercozoa_X	o__Cercozoa_XX	f__Cercozoa_XXX	g__Cercozoa_XXXX	0.000214869	Pro
ASV455	p__Lobosa	c__Tubulinea	o__Euamoebida	f__LOS7NI-lineage	g__LOS7NI-lineage_X	0.000238743	Pro
ASV2399	p__Conosa	c__Variosea	o__Variosea_X	f__Variosea_XX	g__Variosea_XXX	0.000190995	Pro
ASV1052	p__Cercozoa	c__Filosa-Sarcomonadea	o__Glissomonadida	f__Sandonidae	g__unclassified_f__Sandonidae	0.00016712	Pro
ASV914	p__Cercozoa	c__unclassified_p__Cercozoa	o__unclassified_p__Cercozoa	f__unclassified_p__Cercozoa	g__unclassified_p__Cercozoa	0.000381989	Pro
ASV1819	p__Conosa	c__Variosea	o__Variosea_X	f__AND16-lineage	g__AND16-lineage_X	0.001122093	Pro
ASV96	p__Cercozoa	c__Filosa-Thecofilosea	o__Cryomonadida	f__Rhogostoma-lineage	g__Rhogostoma-lineage_X	0.00370052	Pro
ASV54	p__Lobosa	c__Tubulinea	o__Echinamoebida	f__Vermamoebidae	g__unclassified_f__Vermamoebidae	0.079978991	Pro
ASV3	p__Conosa	c__Variosea	o__Variosea_X	f__Variosea_XX	g__Variosea_XXX	0.066871986	Pro
ASV1445	p__Cercozoa	c__unclassified_p__Cercozoa	o__unclassified_p__Cercozoa	f__unclassified_p__Cercozoa	g__unclassified_p__Cercozoa	0.00016712	Pro
ASV1854	p__Ciliophora	c__Spirotrichea	o__Hypotrichia	f__Pseudourostylidae	g__Pseudourostyla	0.000453612	Pro
ASV72	p__Cercozoa	c__Filosa-Sarcomonadea	o__Cercomonadida	f__Cercomonadidae	g__Eocercomonas	0.003175285	Pro
ASV2910	p__Lobosa	c__Lobosa_X	o__Lobosa_XX	f__LKM74-lineage	g__LKM74-lineage_X	0.001217591	Pro
ASV25	p__Cercozoa	c__Filosa-Sarcomonadea	o__Glissomonadida	f__Sandonidae	g__unclassified_f__Sandonidae	0.009692976	Pro
ASV1404	p__Lobosa	c__Tubulinea	o__Nolandida	f__Nolandellidae	g__Nolandellidae_X	0.000740104	Pro
ASV1392	p__Lobosa	c__Lobosa-G1	o__Lobosa-G1_X	f__Lobosa-G1_XX	g__Lobosa-G1_XXX	0.000740104	Pro
ASV844	p__Conosa	c__Variosea	o__Variosea_X	f__Variosea_XX	g__Variosea_XXX	0.001957695	Pro
ASV1060	p__Cercozoa	c__Filosa-Sarcomonadea	o__Cercomonadida	f__Cercomonadidae	g__Eocercomonas	0.00016712	Pro
ASV842	p__Cercozoa	c__Endomyxa	o__Vampyrellida	f__Leptophryidae	g__Leptophryidae_X	0.001313088	Pro
ASV2309	p__Cercozoa	c__Filosa-Sarcomonadea	o__Cercomonadida	f__Cercomonadidae	g__Eocercomonas	0.000286492	Pro
ASV1841	p__Lobosa	c__Lobosa-G1	o__Lobosa-G1_X	f__Lobosa-G1_XX	g__Lobosa-G1_XXX	0.000334241	Pro
ASV906	p__Conosa	c__Variosea	o__Variosea_X	f__Phalansteriidae	g__Phalansterium	0.000334241	Pro
ASV960	p__Conosa	c__Variosea	o__Variosea_X	f__Variosea_XX	g__Variosea_XXX	0.00016712	Pro
ASV273	p__Ciliophora	c__Phyllopharyngea	o__Cyrtophoria	f__Chilodonellidae	g__Chilodonellidae_X	0.000572984	Pro
ASV3298	p__Conosa	c__Variosea	o__Variosea_X	f__Variosea_XX	g__Variosea_XXX	0.000190995	Pro
ASV1054	p__unclassified_k__Opisthokonta	c__unclassified_k__Opisthokonta	o__unclassified_k__Opisthokonta	f__unclassified_k__Opisthokonta	g__unclassified_k__Opisthokonta	0.000190995	Pro
ASV1830	p__Lobosa	c__Tubulinea	o__Echinamoebida	f__Vermamoebidae	g__Hartmannella	0.000763978	Pro
ASV1827	p__Dinophyta	c__Dinophyceae	o__Dinophyceae_X	f__Dinophyceae_XX	g__unclassified_f__Dinophyceae_XX	0.001909946	Pro
ASV3257	p__Lobosa	c__Tubulinea	o__Echinamoebida	f__Vermamoebidae	g__unclassified_f__Vermamoebidae	0.000453612	Pro
ASV2348	p__Cercozoa	c__Filosa-Sarcomonadea	o__Glissomonadida	f__Sandonidae	g__Neoheteromita	0.000190995	Pro
ASV4307	p__Conosa	c__Variosea	o__Variosea_X	f__Phalansteriidae	g__Phalansterium	0.000405864	Pro
ASV2284	p__unclassified_k__Opisthokonta	c__unclassified_k__Opisthokonta	o__unclassified_k__Opisthokonta	f__unclassified_k__Opisthokonta	g__unclassified_k__Opisthokonta	0.000429738	Pro
ASV350	p__Conosa	c__Variosea	o__Variosea_X	f__Variosea_XX	g__Variosea_XXX	0.001384711	Pro
ASV1452	p__Ciliophora	c__Spirotrichea	o__Hypotrichia	f__Oxytrichidae	g__Gonostomum	0.000334241	Pro
ASV4623	p__Cercozoa	c__Filosa-Imbricatea	o__Euglyphida	f__Euglyphida_X	g__Euglyphida_XX	0.000214869	Pro
ASV4601	p__unclassified_k__Opisthokonta	c__unclassified_k__Opisthokonta	o__unclassified_k__Opisthokonta	f__unclassified_k__Opisthokonta	g__unclassified_k__Opisthokonta	0.000453612	Pro
ASV1838	p__Cercozoa	c__Filosa-Sarcomonadea	o__Cercomonadida	f__Cercomonadidae	g__Eocercomonas	0.000358115	Pro
ASV4649	p__Cercozoa	c__unclassified_p__Cercozoa	o__unclassified_p__Cercozoa	f__unclassified_p__Cercozoa	g__unclassified_p__Cercozoa	0.00016712	Pro
ASV2351	p__Cercozoa	c__Filosa-Sarcomonadea	o__Glissomonadida	f__Sandonidae	g__Neoheteromita	0.000190995	Pro
ASV1928	p__Lobosa	c__Lobosa_X	o__Centramoebida	f__Acanthamoebidae	g__Protacanthamoeba	0.00016712	Pro
ASV997	p__Eukaryota_XX	c__Eukaryota_XXX	o__Eukaryota_XXXX	f__Eukaryota_XXXXX	g__Eukaryota_XXXXXX	0.000190995	Pro
ASV1421	p__Cercozoa	c__Filosa-Sarcomonadea	o__Glissomonadida	f__Sandonidae	g__unclassified_f__Sandonidae	0.00016712	Pro
ASV1711	p__Cercozoa	c__Filosa-Sarcomonadea	o__Cercomonadida	f__Paracercomonadidae	g__Paracercomonas	0.000334241	Pro
ASV2550	p__Lobosa	c__Lobosa-G1	o__Lobosa-G1_X	f__Lobosa-G1_XX	g__Lobosa-G1_XXX	0.000405864	Pro
ASV15	p__Ciliophora	c__Spirotrichea	o__Hypotrichia	f__Oxytrichidae	g__unclassified_f__Oxytrichidae	0.00336628	Pro
ASV276	p__Conosa	c__Variosea	o__Variosea_X	f__unclassified_o__Variosea_X	g__unclassified_o__Variosea_X	0.000740104	Pro
ASV2259	p__Lobosa	c__Lobosa-G1	o__Lobosa-G1_X	f__Lobosa-G1_XX	g__Lobosa-G1_XXX	0.001360837	Pro
ASV937	p__Cercozoa	c__Filosa-Sarcomonadea	o__Glissomonadida	f__Allapsidae	g__unclassified_f__Allapsidae	0.000501361	Pro
ASV895	p__Lobosa	c__Lobosa-G1	o__Lobosa-G1_X	f__Lobosa-G1_XX	g__Lobosa-G1_XXX	0.000334241	Pro
ASV324	p__Ciliophora	c__Spirotrichea	o__Hypotrichia	f__Oxytrichidae	g__unclassified_f__Oxytrichidae	0.000190995	Pro
ASV432	p__Cercozoa	c__Filosa-Sarcomonadea	o__Glissomonadida	f__Sandonidae	g__Sandona	0.00016712	Pro
ASV342	p__Cercozoa	c__Filosa-Sarcomonadea	o__Cercomonadida	f__Paracercomonadidae	g__Paracercomonas	0.000668481	Pro
ASV4666	p__Conosa	c__Variosea	o__Variosea_X	f__AND16-lineage	g__AND16-lineage_X	0.000190995	Pro
ASV1075	p__Conosa	c__Variosea	o__Variosea_X	f__Variosea_XX	g__Variosea_XXX	0.00016712	Pro
ASV2301	p__Cercozoa	c__unclassified_p__Cercozoa	o__unclassified_p__Cercozoa	f__unclassified_p__Cercozoa	g__unclassified_p__Cercozoa	0.000286492	Pro
ASV1369	p__Cercozoa	c__Endomyxa	o__Vampyrellida	f__Leptophryidae	g__Leptophryidae_X	0.000668481	Pro
ASV916	p__Ciliophora	c__Colpodea	o__Cyrtolophosidida	f__Cyrtolophosididae	g__Cyrtolophosididae_X	0.000740104	Pro
ASV1842	p__Cercozoa	c__Endomyxa	o__Vampyrellida	f__Leptophryidae	g__Leptophryidae_X	0.000453612	Pro
ASV1881	p__Cercozoa	c__Filosa-Sarcomonadea	o__Cercomonadida	f__Cercomonadidae	g__Cercomonas	0.000190995	Pro
ASV1883	p__Ciliophora	c__Litostomatea	o__Haptoria	f__Spathidiidae	g__Semispathidium	0.000190995	Pro
ASV998	p__Lobosa	c__Tubulinea	o__Leptomyxida	f__Leptomyxidae	g__unclassified_f__Leptomyxidae	0.000190995	Pro
ASV2266	p__Cercozoa	c__Filosa-Sarcomonadea	o__Cercomonadida	f__Cercomonadidae	g__Eocercomonas	0.001074345	Pro
ASV438	p__Cercozoa	c__Filosa-Sarcomonadea	o__Cercomonadida	f__Paracercomonadidae	g__Paracercomonas	0.000692355	Pro
ASV1535	p__Ciliophora	c__Litostomatea	o__Haptoria	f__Haptoria_X	g__Haptoria_XX	0.000620732	Pro
ASV1851	p__Cercozoa	c__Filosa-Sarcomonadea	o__Cercomonadida	f__Cercomonadidae	g__Cercomonadidae_X	0.000358115	Pro
ASV1073	p__Conosa	c__Variosea	o__Variosea_X	f__Variosea_XX	g__Variosea_XXX	0.00016712	Pro
ASV131	p__Cercozoa	c__Filosa-Sarcomonadea	o__Cercomonadida	f__unclassified_o__Cercomonadida	g__unclassified_o__Cercomonadida	0.003318531	Pro
ASV238	p__Lobosa	c__Tubulinea	o__Euamoebida	f__LOS7NI-lineage	g__Ptolemeba	0.000358115	Pro
ASV334	p__Cercozoa	c__Filosa-Sarcomonadea	o__Glissomonadida	f__Sandonidae	g__unclassified_f__Sandonidae	0.00016712	Pro
ASV3689	p__Cercozoa	c__Filosa-Sarcomonadea	o__Glissomonadida	f__Sandonidae	g__unclassified_f__Sandonidae	0.000381989	Pro
ASV348	p__Cercozoa	c__Endomyxa	o__Vampyrellida	f__Leptophryidae	g__Leptophryidae_X	0.000740104	Pro
ASV236	p__Cercozoa	c__Filosa-Sarcomonadea	o__Glissomonadida	f__Sandonidae	g__Neoheteromita	0.000334241	Pro
ASV2283	p__Lobosa	c__Tubulinea	o__Leptomyxida	f__Flabellulidae	g__Flabellula	0.000429738	Pro
ASV36	p__Cercozoa	c__Filosa-Sarcomonadea	o__Glissomonadida	f__Sandonidae	g__unclassified_f__Sandonidae	0.00938261	Pro
ASV509	p__Cercozoa	c__Filosa-Sarcomonadea	o__Cercomonadida	f__Cercomonadidae	g__Cercomonadidae_X	0.000453612	Pro
ASV4597	p__Lobosa	c__Tubulinea	o__Leptomyxida	f__Flabellulidae	g__Flabellula	0.000596858	Pro
ASV382	p__Cercozoa	c__unclassified_p__Cercozoa	o__unclassified_p__Cercozoa	f__unclassified_p__Cercozoa	g__unclassified_p__Cercozoa	0.000310366	Pro
ASV1834	p__Ciliophora	c__Colpodea	o__Cyrtolophosidida	f__Cyrtolophosididae	g__Cyrtolophosididae_X	0.000453612	Pro
ASV1387	p__Ciliophora	c__Colpodea	o__Colpodida	f__Colpodidae	g__unclassified_f__Colpodidae	0.000358115	Pro
ASV2254	p__Ciliophora	c__Colpodea	o__Platyophryida	f__Platyophryidae	g__Platyophrya	0.001957695	Pro
ASV212	p__Ciliophora	c__Spirotrichea	o__Hypotrichia	f__Oxytrichidae	g__unclassified_f__Oxytrichidae	0.000334241	Pro
ASV1395	p__Cercozoa	c__Filosa-Sarcomonadea	o__Glissomonadida	f__Sandonidae	g__Neoheteromita	0.001289214	Pro
ASV1125	p__Cercozoa	c__Filosa-Sarcomonadea	o__Cercomonadida	f__Paracercomonadidae	g__Nucleocercomonas	0.000334241	Pro
ASV884	p__Cercozoa	c__Filosa-Sarcomonadea	o__unclassified_c__Filosa-Sarcomonadea	f__unclassified_c__Filosa-Sarcomonadea	g__unclassified_c__Filosa-Sarcomonadea	0.001981569	Pro
ASV3261	p__Lobosa	c__Tubulinea	o__Echinamoebida	f__Vermamoebidae	g__Vermamoeba	0.000477487	Pro
ASV4656	p__Cercozoa	c__Filosa-Sarcomonadea	o__Glissomonadida	f__Sandonidae	g__Sandona	0.000190995	Pro
ASV2347	p__Apicomplexa	c__Apicomplexa_X	o__Coccidia	f__Eucoccidiorida	g__Cryptosporidium	0.000190995	Pro
ASV970	p__Cercozoa	c__Filosa-Sarcomonadea	o__Cercomonadida	f__Cercomonadidae	g__unclassified_f__Cercomonadidae	0.000310366	Pro
ASV76	p__Cercozoa	c__Filosa-Sarcomonadea	o__Cercomonadida	f__Cercomonadidae	g__Eocercomonas	0.004010887	Pro
ASV993	p__Cercozoa	c__Endomyxa	o__Vampyrellida	f__Thalassomyxa-lineage	g__Thalassomyxa-lineage_X	0.00016712	Pro
ASV220	p__Cercozoa	c__Filosa-Thecofilosea	o__Filosa-Thecofilosea_X	f__Filosa-Thecofilosea_XX	g__Filosa-Thecofilosea_XXX	0.001193716	Pro
ASV2343	p__Cercozoa	c__Endomyxa	o__Vampyrellida	f__Thalassomyxa-lineage	g__Thalassomyxa-lineage_X	0.000190995	Pro
ASV329	p__Cercozoa	c__Filosa-Sarcomonadea	o__Glissomonadida	f__Glissomonadida_X	g__Glissomonadida_XX	0.000525235	Pro
ASV808	p__Lobosa	c__Tubulinea	o__Nolandida	f__Nolandellidae	g__Nolandellidae_X	0.000190995	Pro
ASV1402	p__Cercozoa	c__Filosa-Sarcomonadea	o__Glissomonadida	f__unclassified_o__Glissomonadida	g__unclassified_o__Glissomonadida	0.000358115	Pro
ASV3250	p__Lobosa	c__Lobosa-G1	o__Lobosa-G1_X	f__Lobosa-G1_XX	g__Lobosa-G1_XXX	0.001289214	Pro
ASV911	p__Cercozoa	c__Filosa-Imbricatea	o__Euglyphida	f__Euglyphida_X	g__Euglyphida_XX	0.000358115	Pro
ASV1367	p__Cercozoa	c__Filosa-Sarcomonadea	o__Glissomonadida	f__Sandonidae	g__Sandona	0.000763978	Pro
ASV919	p__Cercozoa	c__Filosa-Sarcomonadea	o__Glissomonadida	f__Sandonidae	g__Neoheteromita	0.000238743	Pro
ASV2567	p__Ciliophora	c__Litostomatea	o__Haptoria	f__Spathidiidae	g__Spathidium	0.000238743	Pro
ASV977	p__Cercozoa	c__Filosa-Sarcomonadea	o__Glissomonadida	f__Sandonidae	g__unclassified_f__Sandonidae	0.00016712	Pro
ASV101	p__Conosa	c__Variosea	o__Variosea_X	f__Phalansteriidae	g__Phalansterium	0.003103662	Pro
ASV936	p__Conosa	c__Variosea	o__Variosea_X	f__Mb5C-lineage	g__Mb5C-lineage_X	0.000501361	Pro
ASV3260	p__Ciliophora	c__Litostomatea	o__Haptoria	f__unclassified_o__Haptoria	g__unclassified_o__Haptoria	0.000358115	Pro
ASV281	p__Cercozoa	c__unclassified_p__Cercozoa	o__unclassified_p__Cercozoa	f__unclassified_p__Cercozoa	g__unclassified_p__Cercozoa	0.000811727	Pro
ASV2282	p__Cercozoa	c__Endomyxa	o__Vampyrellida	f__Leptophryidae	g__Leptophryidae_X	0.000477487	Pro
ASV1410	p__Ciliophora	c__Colpodea	o__Colpodida	f__Colpodidae	g__Colpodidae_X	0.000286492	Pro
ASV943	p__Cercozoa	c__Filosa-Sarcomonadea	o__Glissomonadida	f__Sandonidae	g__unclassified_f__Sandonidae	0.000262618	Pro
ASV1416	p__Ciliophora	c__Oligohymenophorea	o__Peritrichia	f__Zoothamniidae	g__unclassified_f__Zoothamniidae	0.000286492	Pro
ASV226	p__Cercozoa	c__Filosa-Sarcomonadea	o__Glissomonadida	f__Sandonidae	g__Sandona	0.001623454	Pro
ASV1840	p__Cercozoa	c__Filosa-Sarcomonadea	o__Glissomonadida	f__Sandonidae	g__Neoheteromita	0.000501361	Pro
ASV2352	p__Amoebozoa_X	c__Amoebozoa_XX	o__UI13E03-lineage	f__UI13E03-lineage_X	g__UI13E03-lineage_XX	0.00016712	Pro
ASV185	p__Ciliophora	c__Colpodea	o__Colpodida	f__Colpodidae	g__unclassified_f__Colpodidae	0.000381989	Pro
ASV2297	p__Lobosa	c__Tubulinea	o__Nolandida	f__Nolandellidae	g__Nolandellidae_X	0.000334241	Pro
ASV3254	p__Lobosa	c__Tubulinea	o__Echinamoebida	f__Vermamoebidae	g__unclassified_f__Vermamoebidae	0.001456334	Pro
ASV2368	p__Cercozoa	c__Filosa-Imbricatea	o__Euglyphida	f__Euglyphidae	g__Euglypha	0.00016712	Pro
ASV2294	p__Ciliophora	c__Colpodea	o__Colpodida	f__Colpodidae	g__Colpodidae_X	0.000405864	Pro
ASV372	p__Cercozoa	c__Cercozoa_X	o__Cercozoa_XX	f__Cercozoa_XXX	g__Cercozoa_XXXX	0.000358115	Pro
ASV119	p__Conosa	c__Variosea	o__ATCC50593-Flamella-WIM80-lineage	f__Flamella-lineage	g__Flamella	0.00265005	Pro
